objectID,isHighlight,accessionNumber,accessionYear,isPublicDomain,primaryImage,primaryImageSmall,additionalImages,constituents,department,objectName,title,culture,period,dynasty,reign,portfolio,artistRole,artistPrefix,artistDisplayName,artistDisplayBio,artistSuffix,artistAlphaSort,artistNationality,artistBeginDate,artistEndDate,artistGender,artistWikidata_URL,artistULAN_URL,objectDate,objectBeginDate,objectEndDate,medium,dimensions,measurements,creditLine,geographyType,city,state,county,country,region,subregion,locale,locus,excavation,river,classification,rightsAndReproduction,linkResource,metadataDate,repository,objectURL,tags,objectWikidata_URL,isTimelineWork,GalleryNumber
459,False,66.10.4,1966,True,https://images.metmuseum.org/CRDImages/ad/original/190602.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/190602.jpg,"['https://images.metmuseum.org/CRDImages/ad/original/190603.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/ADA302.jpg']","[{'constituentID': 87377, 'role': 'Maker', 'name': 'United Society of Believers in Christ’s Second Appearing (“Shakers”)', 'constituentULAN_URL': '(not assigned)', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q1370167', 'gender': ''}]",The American Wing,Bench,Bench,"American, Shaker",,,,,Maker,,United Society of Believers in Christ’s Second Appearing (“Shakers”),"American, active ca. 1750–present",,United Society of Believers in Christ’s Second Appearing,American,1750,9999,,https://www.wikidata.org/wiki/Q1370167,(not assigned),ca. 1850,1847,1850,Pine,16 5/8 x 35 1/2 x 9 1/2 in. (42.2 x 90.2 x 24.1 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 24.13, 'Height': 42.2, 'Width': 90.2}}]","Friends of the American Wing Fund, 1966",Made in,New Lebanon,New York,,United States,Mid-Atlantic,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/459,,https://www.wikidata.org/wiki/Q116373363,False,774
461,False,69.108,1969,True,https://images.metmuseum.org/CRDImages/ad/original/192556.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/192556.jpg,"['https://images.metmuseum.org/CRDImages/ad/original/ADA3657.jpg', 'https://images.metmuseum.org/CRDImages/ad/original/192557.jpg']","[{'constituentID': 1196, 'role': 'Maker', 'name': 'Alexander Roux', 'constituentULAN_URL': '(not assigned)', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q4719984', 'gender': ''}]",The American Wing,Bench,Bench,American,,,,,Maker,,Alexander Roux,1813–1886,,"Roux, Alexander",French,1813,1886,,https://www.wikidata.org/wiki/Q4719984,(not assigned),ca. 1865,1862,1865,Beech,23 3/4 x 23 7/8 x 19 1/4 in. (60.3 x 60.6 x 48.9 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 48.8951, 'Height': 60.3, 'Width': 60.6}}]","Purchase, The Edgar J. Kaufmann Foundation Gift, 1969",Made in,New York,New York,,United States,Mid-Atlantic,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/461,,https://www.wikidata.org/wiki/Q116373362,False,774
462,False,65.231,1965,False,,,[],"[{'constituentID': 162542, 'role': 'Designer', 'name': 'Designed by Louis C. Tiffany', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500030415', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q312950', 'gender': ''}, {'constituentID': 162541, 'role': 'Maker', 'name': 'Tiffany Studios', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500331813', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q19587243', 'gender': ''}]",The American Wing,Bench,Bench,American,,,,,Designer,Designed by,Louis C. Tiffany,"American, New York 1848–1933 New York",,"Tiffany, Louis C.",American,1848,1933,,https://www.wikidata.org/wiki/Q312950,http://vocab.getty.edu/page/ulan/500030415,1916,1916,1916,"Mahogany, upholstery",17 1/2 x 27 1/2 x 16 11/16 in. (44.5 x 69.9 x 42.4 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 42.386333, 'Height': 44.5, 'Width': 69.85014}}]","Gift of Alfred M. F. Kiddle, 1965",Made in,New York,New York,,United States,Mid-Atlantic,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/462,,https://www.wikidata.org/wiki/Q116373359,False,774
463,False,69.158.1,1969,True,https://images.metmuseum.org/CRDImages/ad/original/192565.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/192565.jpg,['https://images.metmuseum.org/CRDImages/ad/original/230822.jpg'],"[{'constituentID': 1197, 'role': 'Maker', 'name': 'Peter Timmes', 'constituentULAN_URL': '', 'constituentWikidata_URL': '', 'gender': ''}]",The American Wing,Bench,Bench,American,,,,,Maker,,Peter Timmes,active 1878–1903,,"Timmes, Peter",American,1878,1903,,,,ca. 1880–1900,1877,1900,Cast iron,38 1/2 x 33 1/4 x 19 in. (97.8 x 84.5 x 48.3 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 48.2601, 'Height': 97.8, 'Width': 84.5}}]","Purchase, The Edgar J. Kaufmann Foundation Gift, 1969",Made in,Brooklyn,New York,,United States,Mid-Atlantic,,,,,,,,,2021-04-06T04:41:04.967Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/463,,,False,
464,False,1979.190,1979,True,https://images.metmuseum.org/CRDImages/ad/original/230825.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/230825.jpg,[],,The American Wing,Bench,Bench,American,,,,,,,,,,,,,,,,,1850–60,1850,1860,Cast iron,34 1/2 x 55 3/8 x 20 3/4 in. (87.6 x 140.7 x 52.7 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 52.7051, 'Height': 87.6, 'Width': 140.7}}]","Gift of Berry B. Tracy, 1979",Made in,,,,United States,,,,,,,,,,2021-04-06T04:41:04.967Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/464,,,False,
465,False,83.2.258,1883,True,https://images.metmuseum.org/CRDImages/ad/original/DP248287.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP248287.jpg,[],,The American Wing,Figure,Figure of Benjamin Franklin,British (American market),,,,,,,,,,,,,,,,,1835–45,1835,1845,"Earthenware, transfer-printed",H. 14 3/4 in. (37.5 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 37.5}}]","Gift of William H. Huntington, 1883",Made in,,,Staffordshire,England,West Midlands,,,,,,,,,2023-02-07T04:46:51.34Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/465,"[{'term': 'Benjamin Franklin', 'AAT_URL': 'http://vocab.getty.edu/page/ulan/500331804', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q34969'}, {'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Portraits', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300015637', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q134307'}]",https://www.wikidata.org/wiki/Q116373358,False,774
466,False,83.2.221,1883,True,https://images.metmuseum.org/CRDImages/ad/original/25582.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/25582.jpg,[],"[{'constituentID': 1198, 'role': 'Maker', 'name': 'Louis Benjamin Huber Defeuille', 'constituentULAN_URL': '', 'constituentWikidata_URL': '', 'gender': ''}]",The American Wing,Painting,Plaque Portrait of Benjamin Franklin,,,,,,Maker,,Louis Benjamin Huber Defeuille,,,"Defeuille, Louis Benjamin Huber",,,9999,,,,1800–1883,1800,1883,Ivory,3 1/4 x 2 5/8 in. (8.3 x 6.7 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 8.3, 'Width': 6.6675}}]","Gift of William H. Huntington, 1883",Made in,,,,France,,,,,,,,,,2021-04-06T04:41:04.967Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/466,"[{'term': 'Benjamin Franklin', 'AAT_URL': 'http://vocab.getty.edu/page/ulan/500331804', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q34969'}, {'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Portraits', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300015637', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q134307'}]",https://www.wikidata.org/wiki/Q79024550,False,
467,False,83.2.215,1883,False,,,[],"[{'constituentID': 4406, 'role': 'Artist', 'name': 'Weyller', 'constituentULAN_URL': '', 'constituentWikidata_URL': '', 'gender': ''}, {'constituentID': 1199, 'role': 'Artist', 'name': 'After Jacques Thouron', 'constituentULAN_URL': '', 'constituentWikidata_URL': '', 'gender': ''}]",The American Wing,Painting,Plaque Portrait of Benjamin Franklin,,,,,,Artist,,Weyller,,,Weyller,,,9999,,,,1776–1883,1776,1883,Enamel,2 3/8 x 2 in. (6 x 5.1 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 6, 'Width': 5.08}}]","Gift of William H. Huntington, 1883",Made in,,,,France,,,,,,,,,,2021-04-06T04:41:04.967Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/467,"[{'term': 'Benjamin Franklin', 'AAT_URL': 'http://vocab.getty.edu/page/ulan/500331804', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q34969'}, {'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Portraits', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300015637', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q134307'}]",,False,
468,False,83.2.216,1883,False,,,[],"[{'constituentID': 1199, 'role': 'Artist', 'name': 'After Jacques Thouron', 'constituentULAN_URL': '', 'constituentWikidata_URL': '', 'gender': ''}]",The American Wing,Painting,Plaque Portrait of Benjamin Franklin,,,,,,Artist,After,Jacques Thouron,,,"Thouron, Jacques",,,9999,,,,1776–1883,1776,1883,Ivory,Diam. 3 3/16 in. (8.1 cm),"[{'elementName': 'Other', 'elementDescription': 'Object diameter', 'elementMeasurements': {'Diameter': 8.0963}}]","Gift of William H. Huntington, 1883",Made in,,,,France,,,,,,,,,,2021-04-06T04:41:04.967Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/468,"[{'term': 'Benjamin Franklin', 'AAT_URL': 'http://vocab.getty.edu/page/ulan/500331804', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q34969'}, {'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Portraits', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300015637', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q134307'}]",,False,
469,False,83.2.219,1883,False,,,[],"[{'constituentID': 1199, 'role': 'Artist', 'name': 'After Jacques Thouron', 'constituentULAN_URL': '', 'constituentWikidata_URL': '', 'gender': ''}]",The American Wing,Painting,Plaque Portrait of Benjamin Franklin,,,,,,Artist,After,Jacques Thouron,,,"Thouron, Jacques",,,9999,,,,1776–1883,1776,1883,Enamel,3 7/8 x 2 7/8 in. (9.8 x 7.3 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 9.8, 'Width': 7.3025}}]","Gift of William H. Huntington, 1883",Made in,,,,France,,,,,,,,,,2021-04-06T04:41:04.967Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/469,"[{'term': 'Benjamin Franklin', 'AAT_URL': 'http://vocab.getty.edu/page/ulan/500331804', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q34969'}, {'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Portraits', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300015637', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q134307'}]",,False,
470,False,83.2.220,1883,True,https://images.metmuseum.org/CRDImages/ad/original/25581.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/25581.jpg,[],,The American Wing,Painting,Plaque Portrait of Benjamin Franklin,,,,,,,,,,,,,,,,,,1776–1883,1776,1883,Probably porcelain,3 x 2 3/8 in. (7.6 x 6 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 7.6, 'Width': 6.0325}}]","Gift of William H. Huntington, 1883",Made in,,,,France,,,,,,,,,,2021-04-06T04:41:04.967Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/470,"[{'term': 'Benjamin Franklin', 'AAT_URL': 'http://vocab.getty.edu/page/ulan/500331804', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q34969'}, {'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Portraits', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300015637', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q134307'}]",https://www.wikidata.org/wiki/Q79024432,False,
471,False,83.2.232,1883,True,https://images.metmuseum.org/CRDImages/ad/original/25592.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/25592.jpg,[],"[{'constituentID': 164273, 'role': 'Maker', 'name': 'After Jean-Baptiste Nini', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500109368', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q3164318', 'gender': ''}]",The American Wing,Painting,Plaque Portrait of Benjamin Franklin,,,,,,Maker,After,Jean-Baptiste Nini,"Italian, Urbino 1717–1786 Chaumont-sur-Loire",,"Nini, Jean-Baptiste",Italian,1717,1786,,https://www.wikidata.org/wiki/Q3164318,http://vocab.getty.edu/page/ulan/500109368,1776–1883,1776,1883,Ivory,2 5/8 x 2 in. (6.7 x 5.1 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 6.7, 'Width': 5.08}}]","Gift of William H. Huntington, 1883",Made in,,,,France,,,,,,,,,,2021-04-06T04:41:04.967Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/471,"[{'term': 'Benjamin Franklin', 'AAT_URL': 'http://vocab.getty.edu/page/ulan/500331804', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q34969'}, {'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Portraits', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300015637', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q134307'}]",https://www.wikidata.org/wiki/Q79024309,False,
472,False,83.2.235,1883,True,https://images.metmuseum.org/CRDImages/ad/original/25595.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/25595.jpg,[],,The American Wing,Painting,Portrait of Benjamin Franklin,,,,,,,,,,,,,,,,,,1776–1883,1776,1883,Panel,Diam. 3 1/8 in. (7.9 cm),"[{'elementName': 'Other', 'elementDescription': 'Object diameter', 'elementMeasurements': {'Diameter': 7.9375}}]","Gift of William H. Huntington, 1883",Made in,,,,France,,,,,,,,,,2021-04-06T04:41:04.967Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/472,"[{'term': 'Benjamin Franklin', 'AAT_URL': 'http://vocab.getty.edu/page/ulan/500331804', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q34969'}, {'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Portraits', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300015637', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q134307'}]",https://www.wikidata.org/wiki/Q79024193,False,
473,False,83.2.238,1883,True,https://images.metmuseum.org/CRDImages/ad/original/25598.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/25598.jpg,[],,The American Wing,Painting,Plaque Portrait of Benjamin Franklin,,,,,,,,,,,,,,,,,,1776–1883,1776,1883,Ivory,Diam. 2 3/4 in. (7 cm),"[{'elementName': 'Other', 'elementDescription': 'Object diameter', 'elementMeasurements': {'Diameter': 6.985}}]","Gift of William H. Huntington, 1883",Made in,,,,France,,,,,,,,,,2021-04-06T04:41:04.967Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/473,"[{'term': 'Benjamin Franklin', 'AAT_URL': 'http://vocab.getty.edu/page/ulan/500331804', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q34969'}, {'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Portraits', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300015637', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q134307'}]",https://www.wikidata.org/wiki/Q79024077,False,
474,False,83.2.239,1883,True,https://images.metmuseum.org/CRDImages/ad/original/25599.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/25599.jpg,[],,The American Wing,Painting,Plaque Portrait of Benjamin Franklin,,,,,,,,,,,,,,,,,,1776–1883,1776,1883,Oil on cardboard,Diam. 5 1/8 in. (13 cm),"[{'elementName': 'Other', 'elementDescription': 'Object diameter', 'elementMeasurements': {'Diameter': 13.0175}}]","Gift of William H. Huntington, 1883",Made in,,,,France,,,,,,,,,,2021-04-06T04:41:04.967Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/474,"[{'term': 'Benjamin Franklin', 'AAT_URL': 'http://vocab.getty.edu/page/ulan/500331804', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q34969'}, {'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Portraits', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300015637', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q134307'}]",https://www.wikidata.org/wiki/Q79023962,False,
475,False,83.2.250,1883,True,https://images.metmuseum.org/CRDImages/ad/original/25602.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/25602.jpg,[],,The American Wing,Painting,Portrait of Benjamin Franklin,,,,,,,,,,,,,,,,,,1776–1883,1776,1883,Ivory,Diam. 4 3/8 in. (11.1 cm),"[{'elementName': 'Other', 'elementDescription': 'Object diameter', 'elementMeasurements': {'Diameter': 11.1125}}]","Gift of William H. Huntington, 1883",Made in,,,,France,,,,,,,,,,2021-04-06T04:41:04.967Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/475,"[{'term': 'Books', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300028051', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q571'}, {'term': 'Benjamin Franklin', 'AAT_URL': 'http://vocab.getty.edu/page/ulan/500331804', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q34969'}, {'term': 'Portraits', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300015637', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q134307'}]",https://www.wikidata.org/wiki/Q79023833,False,
476,False,83.2.252,1883,True,https://images.metmuseum.org/CRDImages/ad/original/DP235501.jpg,https://images.metmuseum.org/CRDImages/ad/web-large/DP235501.jpg,[],"[{'constituentID': 1201, 'role': 'Designer', 'name': 'Designed by Isaac Broome', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500314986', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q50217975', 'gender': ''}, {'constituentID': 1101, 'role': 'Manufacturer', 'name': 'Manufactured by Ott and Brewer', 'constituentULAN_URL': '', 'constituentWikidata_URL': '', 'gender': ''}]",The American Wing,Bust,Bust of Benjamin Franklin,American,,,,,Designer,Designed by,Isaac Broome,1835–1922,,"Broome, Isaac",American,1835,1922,,https://www.wikidata.org/wiki/Q50217975,http://vocab.getty.edu/page/ulan/500314986,1876,1876,1876,Parian porcelain,10 x 5 5/8 x 4 5/8 in. (25.4 x 14.3 x 11.7 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Depth': 11.7, 'Height': 25.4, 'Width': 14.3}}]","Gift of William H. Huntington, 1883",Made in,Trenton,New Jersey,,United States,Mid-Atlantic,,,,,,,,,2023-07-29T04:54:55.24Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/476,"[{'term': 'Benjamin Franklin', 'AAT_URL': 'http://vocab.getty.edu/page/ulan/500331804', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q34969'}, {'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Portraits', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300015637', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q134307'}]",https://www.wikidata.org/wiki/Q116373357,False,774
